27	H3	6290	290.41	12617.14	683.8
27	H3	6290	290.74	12835.9	691.1
27	H3	6290	291.06	13057.01	698.39
27	H3	6290	291.39	13280.46	705.68
27	H3	6290	291.71	13506.27	712.82
27	H3	6290	292.04	13734.25	719.37
27	H3	6290	292.36	13964.36	725.92
27	H3	6290	292.69	14198.06	751.16
27	H3	6290	293.01	14437.49	752.29
27	H3	6290	293.34	14677.16	753.41
27	H3	6290	293.66	14917.1	754.54
27	H3	6290	293.99	15157.28	755.67
27	H3	6290	294.31	15397.72	756.8
27	H3	6290	294.64	15638.41	757.92
27	H3	6290	294.96	15879.37	759.05
27	H3	6290	295.29	16120.56	760.18
27	H3	6290	295.61	16362.03	761.4
27	H3	6290	295.94	16605.88	775.34
27	H3	6290	296.26	16854.27	789.28
27	H3	6290	296.59	17107.13	803.22
27	H3	6290	296.91	17364.53	817.17
27	H3	6290	297.24	17625.06	821.86
27	H3	6290	297.56	17886.78	825.67
27	H3	6290	297.89	18149.74	829.48
27	H3	6290	298.21	18413.89	833.29
27	H3	6290	298.54	18679.27	837.1
27	H3	6290	298.86	18945.83	840.91
27	H3	6290	299.19	19213.63	844.72
27	H3	6290	299.51	19482.61	848.59
27	H3	6290	299.84	19753.16	854.33
27	H3	6290	300.16	20025.53	860.07
27	H3	6290	300.49	20299.76	865.81
27	H3	6290	300.81	20575.8	871.55
27	H3	6290	301.13	20853.71	877.29
27	H3	6290	301.46	21133.43	883.03
27	H3	6290	301.78	21415.01	888.77
27	H3	6290	302.11	21698.4	894.51
27	H3	6290	302.43	21983.59	899.03
27	H3	6290	302.76	22269.78	901.82
27	H3	6290	303.08	22556.87	904.61
27	H3	6290	303.41	22844.85	907.41
27	H3	6290	303.73	23133.67	910.2
27	H3	6290	304.06	23423.37	912.99
27	H3	6290	304.38	23713.96	915.77
27	H3	6290	304.71	24005.41	918.46
27	H3	6290	305.03	24297.68	921.15
27	H3	6290	305.36	24590.81	923.84
27	H3	6290	305.68	24884.75	926.53
27	H3	6290	306.01	25179.56	929.22
27	H3	6290	306.33	25475.18	931.91
27	H3	6290	306.66	25771.67	934.6
27	H3	6290	306.98	26068.98	937.3
27	H3	6290	307.31	26367.14	939.99
27	H3	6290	307.63	26666.12	942.68
27	H3	6290	307.96	26965.97	945.37
27	H3	6290	308.28	27266.62	948.06
27	H3	6290	308.61	27568.15	950.75
27	H3	6290	308.93	27870.48	953.44
27	H3	6290	309.26	28173.68	955.94
27	H3	6290	309.58	28477.58	958.1
27	H3	6290	309.91	28782.1	960.25
27	H3	6290	310.23	29087.3	962.41
